SimFluoValues,Dose,Repression_Coefficient,Draw,dose
47.6436821770739,0,LacIrep1,52,5000000
47.6436821770739,0,LacIrep1,52,10000000
47.6436821770739,0,LacIrep1,52,40000000
47.6436821770739,0,LacIrep1,52,200000000
0.523216702167915,0,LacIrep1,53,1
28.2642646729511,0,LacIrep1,53,100000
46.6561821575488,0,LacIrep1,53,300000
47.6525048115249,0,LacIrep1,53,700000
47.707792097197,0,LacIrep1,53,1000000
47.7279309577713,0,LacIrep1,53,1500000
47.7327978793026,0,LacIrep1,53,2000000
47.735283793756,0,LacIrep1,53,3000000
47.7360995637359,0,LacIrep1,53,5000000
47.7362950198512,0,LacIrep1,53,10000000
47.7363223129062,0,LacIrep1,53,40000000
47.7363227380115,0,LacIrep1,53,200000000
0.532015129913324,0,LacIrep1,54,1
53.6263613940723,0,LacIrep1,54,100000
53.8544918126949,0,LacIrep1,54,300000
53.8771189353381,0,LacIrep1,54,700000
53.8768886360589,0,LacIrep1,54,1000000
53.8767900646892,0,LacIrep1,54,1500000
53.8767667906333,0,LacIrep1,54,2000000
53.8769893831332,0,LacIrep1,54,3000000
53.8767522974949,0,LacIrep1,54,5000000
53.8767515980467,0,LacIrep1,54,10000000
53.8767515164344,0,LacIrep1,54,40000000
53.8767513164744,0,LacIrep1,54,200000000
0.533073963156759,0,LacIrep1,55,1
51.0073385763033,0,LacIrep1,55,100000
51.0073393030306,0,LacIrep1,55,300000
51.0073393041355,0,LacIrep1,55,700000
51.0073393044577,0,LacIrep1,55,1000000
51.00733930446,0,LacIrep1,55,1500000
51.0073393044601,0,LacIrep1,55,2000000
51.0073393044602,0,LacIrep1,55,3000000
51.0073393044603,0,LacIrep1,55,5000000
51.0073393044603,0,LacIrep1,55,10000000
51.0073393044603,0,LacIrep1,55,40000000
51.0073393044603,0,LacIrep1,55,200000000
0.527155733262255,0,LacIrep1,56,1
56.3829674213383,0,LacIrep1,56,100000
56.3830465132455,0,LacIrep1,56,300000
56.3830511708898,0,LacIrep1,56,700000
56.383051483861,0,LacIrep1,56,1000000
56.3830516074603,0,LacIrep1,56,1500000
56.3830516411373,0,LacIrep1,56,2000000
56.3830516600195,0,LacIrep1,56,3000000
56.3830516691058,0,LacIrep1,56,5000000
56.3830516690068,0,LacIrep1,56,10000000
56.3830516693489,0,LacIrep1,56,40000000
56.3830516714269,0,LacIrep1,56,200000000
0.520539846098814,0,LacIrep1,57,1
52.1273022892254,0,LacIrep1,57,100000
52.1719440535551,0,LacIrep1,57,300000
52.1743178139332,0,LacIrep1,57,700000
52.1745130275847,0,LacIrep1,57,1000000
52.174601066692,0,LacIrep1,57,1500000
52.1746273752445,0,LacIrep1,57,2000000
52.1746652196718,0,LacIrep1,57,3000000
52.1746506073642,0,LacIrep1,57,5000000
52.1746529187003,0,LacIrep1,57,10000000
52.1746534347018,0,LacIrep1,57,40000000
52.1746534530592,0,LacIrep1,57,200000000
0.536101156472004,0,LacIrep1,58,1
54.8595728509227,0,LacIrep1,58,100000
54.8595728509325,0,LacIrep1,58,300000
54.8595728509325,0,LacIrep1,58,700000
54.8595728509325,0,LacIrep1,58,1000000
54.8595728509325,0,LacIrep1,58,1500000
54.8595728509325,0,LacIrep1,58,2000000
54.8595728509325,0,LacIrep1,58,3000000
54.8595728509325,0,LacIrep1,58,5000000
54.8595728509325,0,LacIrep1,58,10000000
54.8595728509325,0,LacIrep1,58,40000000
54.8595728509325,0,LacIrep1,58,200000000
0.523664895789345,0,LacIrep1,59,1
50.9701547520038,0,LacIrep1,59,100000
50.9701547520038,0,LacIrep1,59,300000
50.9701547520038,0,LacIrep1,59,700000
50.9701547520038,0,LacIrep1,59,1000000
50.9701547520038,0,LacIrep1,59,1500000
50.9701547520038,0,LacIrep1,59,2000000
50.9701547520038,0,LacIrep1,59,3000000
50.9701547520038,0,LacIrep1,59,5000000
50.9701547520038,0,LacIrep1,59,10000000
50.9701547520038,0,LacIrep1,59,40000000
50.9701547520038,0,LacIrep1,59,200000000
0.527011237044443,0,LacIrep1,60,1
49.8491770863626,0,LacIrep1,60,100000
49.8491770863673,0,LacIrep1,60,300000
49.8491770863671,0,LacIrep1,60,700000
49.8491770863671,0,LacIrep1,60,1000000
49.8491770863671,0,LacIrep1,60,1500000
49.8491770863671,0,LacIrep1,60,2000000
49.8491770863671,0,LacIrep1,60,3000000
49.8491770863671,0,LacIrep1,60,5000000
49.8491770863671,0,LacIrep1,60,10000000
49.8491770863671,0,LacIrep1,60,40000000
49.8491770863671,0,LacIrep1,60,200000000
0.531846547067556,0,LacIrep1,61,1
44.1134457544726,0,LacIrep1,61,100000
45.8074758711964,0,LacIrep1,61,300000
45.816250457208,0,LacIrep1,61,700000
45.8162825839997,0,LacIrep1,61,1000000
45.8162873758596,0,LacIrep1,61,1500000
45.8162591783334,0,LacIrep1,61,2000000
45.8162592894214,0,LacIrep1,61,3000000
45.8162593024175,0,LacIrep1,61,5000000
45.8162593032656,0,LacIrep1,61,10000000
45.8162593032878,0,LacIrep1,61,40000000
45.8162593032865,0,LacIrep1,61,200000000
0.521982953285639,0,LacIrep1,62,1
25.3464987071555,0,LacIrep1,62,100000
44.2710783213709,0,LacIrep1,62,300000
46.2763662060067,0,LacIrep1,62,700000
46.4458647479148,0,LacIrep1,62,1000000
46.5215166597174,0,LacIrep1,62,1500000
46.5437596084865,0,LacIrep1,62,2000000
46.5572977537031,0,LacIrep1,62,3000000
46.5629031276601,0,LacIrep1,62,5000000
46.5647069295647,0,LacIrep1,62,10000000
46.5650883803677,0,LacIrep1,62,40000000
46.565100833916,0,LacIrep1,62,200000000
0.563837690419068,0,LacIrep1,63,1
61.8786902084901,0,LacIrep1,63,100000
61.9115607379164,0,LacIrep1,63,300000
61.9116028402438,0,LacIrep1,63,700000
61.9116030376899,0,LacIrep1,63,1000000
61.9116030614136,0,LacIrep1,63,1500000
61.9116030627259,0,LacIrep1,63,2000000
61.9116030630935,0,LacIrep1,63,3000000
61.9116030631272,0,LacIrep1,63,5000000
61.9116030631289,0,LacIrep1,63,10000000
61.9116030631289,0,LacIrep1,63,40000000
61.9116030631289,0,LacIrep1,63,200000000
0.52208753558831,0,LacIrep1,64,1
54.432499463267,0,LacIrep1,64,100000
54.981386764276,0,LacIrep1,64,300000
54.982576803109,0,LacIrep1,64,700000
54.9827843142247,0,LacIrep1,64,1000000
54.982786177373,0,LacIrep1,64,1500000
54.9827863648295,0,LacIrep1,64,2000000
54.9827864099715,0,LacIrep1,64,3000000
54.9827864154103,0,LacIrep1,64,5000000
54.9827864158628,0,LacIrep1,64,10000000
54.9827864157947,0,LacIrep1,64,40000000
54.9827864157947,0,LacIrep1,64,200000000
0.524930136333554,0,LacIrep1,65,1
30.1135739099172,0,LacIrep1,65,100000
54.9954605019051,0,LacIrep1,65,300000
55.4818166789453,0,LacIrep1,65,700000
55.4950045960088,0,LacIrep1,65,1000000
55.4985140253148,0,LacIrep1,65,1500000
55.4991387915076,0,LacIrep1,65,2000000
55.4993836255336,0,LacIrep1,65,3000000
55.4994402348781,0,LacIrep1,65,5000000
55.499448976448,0,LacIrep1,65,10000000
55.4994514919127,0,LacIrep1,65,40000000
55.4994514952275,0,LacIrep1,65,200000000
0.53865170761087,0,LacIrep1,66,1
61.7710387978961,0,LacIrep1,66,100000
61.7710387979071,0,LacIrep1,66,300000
61.7710387979071,0,LacIrep1,66,700000
61.7710387979071,0,LacIrep1,66,1000000
61.7710387979071,0,LacIrep1,66,1500000
61.7710387979071,0,LacIrep1,66,2000000
61.7710387979071,0,LacIrep1,66,3000000
61.7710387979071,0,LacIrep1,66,5000000
61.7710387979071,0,LacIrep1,66,10000000
61.7710387979071,0,LacIrep1,66,40000000
61.7710387979071,0,LacIrep1,66,200000000
0.522729908030739,0,LacIrep1,67,1
48.1640617281049,0,LacIrep1,67,100000
48.1640617285878,0,LacIrep1,67,300000
48.1640617285878,0,LacIrep1,67,700000
48.1640617285878,0,LacIrep1,67,1000000
48.1640617285878,0,LacIrep1,67,1500000
48.1640617285878,0,LacIrep1,67,2000000
48.1640617285878,0,LacIrep1,67,3000000
48.1640617285878,0,LacIrep1,67,5000000
48.1640617285878,0,LacIrep1,67,10000000
48.1640617285878,0,LacIrep1,67,40000000
48.1640617285878,0,LacIrep1,67,200000000
0.525074906112337,0,LacIrep1,68,1
56.8906530395635,0,LacIrep1,68,100000
56.8906656893837,0,LacIrep1,68,300000
56.8906602124994,0,LacIrep1,68,700000
56.8906602125161,0,LacIrep1,68,1000000
56.8906602126065,0,LacIrep1,68,1500000
56.8906602126064,0,LacIrep1,68,2000000
56.8906602126065,0,LacIrep1,68,3000000
56.8906602126065,0,LacIrep1,68,5000000
56.8906602126065,0,LacIrep1,68,10000000
56.8906602126065,0,LacIrep1,68,40000000
56.8906602126065,0,LacIrep1,68,200000000
0.522360970379307,0,LacIrep1,69,1
51.2366767755327,0,LacIrep1,69,100000
51.2366767755327,0,LacIrep1,69,300000
51.2366767755327,0,LacIrep1,69,700000
51.2366767755327,0,LacIrep1,69,1000000
51.2366767755327,0,LacIrep1,69,1500000
51.2366767755327,0,LacIrep1,69,2000000
51.2366767755327,0,LacIrep1,69,3000000
51.2366767755327,0,LacIrep1,69,5000000
51.2366767755327,0,LacIrep1,69,10000000
51.2366767755327,0,LacIrep1,69,40000000
51.2366767755327,0,LacIrep1,69,200000000
0.530682854942199,0,LacIrep1,70,1
55.6201011564038,0,LacIrep1,70,100000
55.6201014253047,0,LacIrep1,70,300000
55.6201014260648,0,LacIrep1,70,700000
55.6201014260691,0,LacIrep1,70,1000000
55.6201014260698,0,LacIrep1,70,1500000
55.6201014260698,0,LacIrep1,70,2000000
55.6201014260699,0,LacIrep1,70,3000000
55.6201014260699,0,LacIrep1,70,5000000
55.6201014260699,0,LacIrep1,70,10000000
55.6201014260699,0,LacIrep1,70,40000000
55.6201014260699,0,LacIrep1,70,200000000
0.526308378925295,0,LacIrep1,71,1
64.7981014010576,0,LacIrep1,71,100000
64.7981028335504,0,LacIrep1,71,300000
64.7981028749254,0,LacIrep1,71,700000
64.798102877158,0,LacIrep1,71,1000000
64.7981028779736,0,LacIrep1,71,1500000
64.7981028781721,0,LacIrep1,71,2000000
64.798102878371,0,LacIrep1,71,3000000
64.7981028783081,0,LacIrep1,71,5000000
64.7981028783164,0,LacIrep1,71,10000000
64.7981028783176,0,LacIrep1,71,40000000
64.7981028783176,0,LacIrep1,71,200000000
0.559867295300355,0,LacIrep1,72,1
52.4205286489728,0,LacIrep1,72,100000
52.4205286730938,0,LacIrep1,72,300000
52.4205286689077,0,LacIrep1,72,700000
52.4205286689085,0,LacIrep1,72,1000000
52.4205286689103,0,LacIrep1,72,1500000
52.4205286689108,0,LacIrep1,72,2000000
52.4205286689112,0,LacIrep1,72,3000000
52.4205286689112,0,LacIrep1,72,5000000
52.4205286689112,0,LacIrep1,72,10000000
52.4205286689112,0,LacIrep1,72,40000000
52.4205286689112,0,LacIrep1,72,200000000
0.523137664325369,0,LacIrep1,73,1
59.1538164726389,0,LacIrep1,73,100000
59.153834138215,0,LacIrep1,73,300000
59.1538008727285,0,LacIrep1,73,700000
59.1538346221861,0,LacIrep1,73,1000000
59.1538346306135,0,LacIrep1,73,1500000
59.1538346314748,0,LacIrep1,73,2000000
59.1538346331664,0,LacIrep1,73,3000000
59.1538346325617,0,LacIrep1,73,5000000
59.1538346326174,0,LacIrep1,73,10000000
59.1538346326243,0,LacIrep1,73,40000000
59.1538346326244,0,LacIrep1,73,200000000
0.523683057115789,0,LacIrep1,74,1
59.8390778475091,0,LacIrep1,74,100000
59.8480912667569,0,LacIrep1,74,300000
59.8485040787126,0,LacIrep1,74,700000
59.8485326916693,0,LacIrep1,74,1000000
59.8485444632557,0,LacIrep1,74,1500000
59.8485798579129,0,LacIrep1,74,2000000
59.8485494961712,0,LacIrep1,74,3000000
59.8485823755323,0,LacIrep1,74,5000000
59.8485503862924,0,LacIrep1,74,10000000
59.8485504221252,0,LacIrep1,74,40000000
59.8485504230069,0,LacIrep1,74,200000000
0.537682530729734,0,LacIrep1,75,1
52.8560338630777,0,LacIrep1,75,100000
52.859721932898,0,LacIrep1,75,300000
52.8598759782414,0,LacIrep1,75,700000
52.8598866049713,0,LacIrep1,75,1000000
52.8598810228146,0,LacIrep1,75,1500000
52.8598922090382,0,LacIrep1,75,2000000
52.8598929025803,0,LacIrep1,75,3000000
52.8598931689727,0,LacIrep1,75,5000000
52.8598832687281,0,LacIrep1,75,10000000
52.8598932615637,0,LacIrep1,75,40000000
52.8598932619419,0,LacIrep1,75,200000000
0.521400096424992,0,LacIrep1,76,1
58.236647226941,0,LacIrep1,76,100000
59.9089309872564,0,LacIrep1,76,300000
60.0658506608299,0,LacIrep1,76,700000
60.0838247502779,0,LacIrep1,76,1000000
60.0935063636516,0,LacIrep1,76,1500000
60.0969372475907,0,LacIrep1,76,2000000
60.0994223652601,0,LacIrep1,76,3000000
60.1006758557507,0,LacIrep1,76,5000000
60.1012861738545,0,LacIrep1,76,10000000
60.1014709321774,0,LacIrep1,76,40000000
60.1014379676866,0,LacIrep1,76,200000000
0.529100491904135,0,LacIrep1,77,1
52.5618986791397,0,LacIrep1,77,100000
52.5619490178869,0,LacIrep1,77,300000
52.5619731213548,0,LacIrep1,77,700000
52.5619502108446,0,LacIrep1,77,1000000
52.5619731866099,0,LacIrep1,77,1500000
52.5619731900448,0,LacIrep1,77,2000000
52.5619731848177,0,LacIrep1,77,3000000
52.5619731920819,0,LacIrep1,77,5000000
52.5619731921735,0,LacIrep1,77,10000000
52.5619731921831,0,LacIrep1,77,40000000
52.5619731921839,0,LacIrep1,77,200000000
0.523421316233639,0,LacIrep1,78,1
58.6027479235889,0,LacIrep1,78,100000
58.6027479582596,0,LacIrep1,78,300000
58.6027479580968,0,LacIrep1,78,700000
58.602747958097,0,LacIrep1,78,1000000
58.6027479580973,0,LacIrep1,78,1500000
58.6027479580968,0,LacIrep1,78,2000000
58.6027479580968,0,LacIrep1,78,3000000
58.6027479580968,0,LacIrep1,78,5000000
58.6027479580968,0,LacIrep1,78,10000000
58.6027479580968,0,LacIrep1,78,40000000
58.6027479580968,0,LacIrep1,78,200000000
0.535305129588892,0,LacIrep1,79,1
53.6206720875076,0,LacIrep1,79,100000
53.6206800324176,0,LacIrep1,79,300000
53.6206804275083,0,LacIrep1,79,700000
53.6206803959209,0,LacIrep1,79,1000000
53.6206804051997,0,LacIrep1,79,1500000
53.6206804076965,0,LacIrep1,79,2000000
53.6206804091017,0,LacIrep1,79,3000000
53.6206804096267,0,LacIrep1,79,5000000
53.620680409775,0,LacIrep1,79,10000000
53.6206804098012,0,LacIrep1,79,40000000
53.6206804098018,0,LacIrep1,79,200000000
0.527300548033003,0,LacIrep1,80,1
52.0574776760163,0,LacIrep1,80,100000
52.0574776763535,0,LacIrep1,80,300000
52.057477676354,0,LacIrep1,80,700000
52.057477676354,0,LacIrep1,80,1000000
52.057477676354,0,LacIrep1,80,1500000
52.057477676354,0,LacIrep1,80,2000000
52.057477676354,0,LacIrep1,80,3000000
52.057477676354,0,LacIrep1,80,5000000
52.057477676354,0,LacIrep1,80,10000000
52.057477676354,0,LacIrep1,80,40000000
52.057477676354,0,LacIrep1,80,200000000
0.523801975514929,0,LacIrep1,81,1
18.5081237778499,0,LacIrep1,81,100000
52.8304548636976,0,LacIrep1,81,300000
58.4598879116404,0,LacIrep1,81,700000
58.9532111862179,0,LacIrep1,81,1000000
59.1677452098031,0,LacIrep1,81,1500000
59.2318916649769,0,LacIrep1,81,2000000
59.2707501577782,0,LacIrep1,81,3000000
59.2867902471145,0,LacIrep1,81,5000000
59.2919478970268,0,LacIrep1,81,10000000
59.2930430310151,0,LacIrep1,81,40000000
59.2930834711505,0,LacIrep1,81,200000000
0.521085716748184,0,LacIrep1,82,1
58.3470262161137,0,LacIrep1,82,100000
58.347026381234,0,LacIrep1,82,300000
58.3470263814071,0,LacIrep1,82,700000
58.3470263814079,0,LacIrep1,82,1000000
58.347026381408,0,LacIrep1,82,1500000
58.3470263814081,0,LacIrep1,82,2000000
58.3470263814081,0,LacIrep1,82,3000000
58.3470263814081,0,LacIrep1,82,5000000
58.3470263814081,0,LacIrep1,82,10000000
58.3470263814081,0,LacIrep1,82,40000000
58.3470263814081,0,LacIrep1,82,200000000
0.526193389432131,0,LacIrep1,83,1
60.4295135439206,0,LacIrep1,83,100000
60.507392209791,0,LacIrep1,83,300000
60.5078104591459,0,LacIrep1,83,700000
60.5078175005592,0,LacIrep1,83,1000000
60.5078189601609,0,LacIrep1,83,1500000
60.5078191615939,0,LacIrep1,83,2000000
60.5078192248641,0,LacIrep1,83,3000000
60.5078192358556,0,LacIrep1,83,5000000
60.5078192370144,0,LacIrep1,83,10000000
60.5078192370678,0,LacIrep1,83,40000000
60.5078192370679,0,LacIrep1,83,200000000
0.52778592196325,0,LacIrep1,84,1
47.4957401924642,0,LacIrep1,84,100000
53.4588899848046,0,LacIrep1,84,300000
54.1798246939973,0,LacIrep1,84,700000
54.2687899459249,0,LacIrep1,84,1000000
54.3181305406867,0,LacIrep1,84,1500000
54.3360585553261,0,LacIrep1,84,2000000
54.3493259725515,0,LacIrep1,84,3000000
54.3564518436755,0,LacIrep1,84,5000000
54.3596515665085,0,LacIrep1,84,10000000
54.3607490543673,0,LacIrep1,84,40000000
54.3608313765989,0,LacIrep1,84,200000000
0.522865471310191,0,LacIrep1,85,1
49.832616256783,0,LacIrep1,85,100000
49.8464586739125,0,LacIrep1,85,300000
49.8476426241356,0,LacIrep1,85,700000
49.8474470054055,0,LacIrep1,85,1000000
49.8478699952943,0,LacIrep1,85,1500000
49.8478998711683,0,LacIrep1,85,2000000
49.8479221825745,0,LacIrep1,85,3000000
49.8479343198791,0,LacIrep1,85,5000000
49.8479398633113,0,LacIrep1,85,10000000
49.8479418141346,0,LacIrep1,85,40000000
49.847941961917,0,LacIrep1,85,200000000
0.520179902040389,0,LacIrep1,86,1
56.2262360732555,0,LacIrep1,86,100000
58.43077427328,0,LacIrep1,86,300000
58.4630794914011,0,LacIrep1,86,700000
58.464091245997,0,LacIrep1,86,1000000
58.4643714591862,0,LacIrep1,86,1500000
58.4644231296839,0,LacIrep1,86,2000000
58.4644439405369,0,LacIrep1,86,3000000
58.4644489165957,0,LacIrep1,86,5000000
58.4644497166501,0,LacIrep1,86,10000000
58.4644497802868,0,LacIrep1,86,40000000
58.4644497806501,0,LacIrep1,86,200000000
0.936551389372337,0,LacIrep1,87,1
61.3280297036829,0,LacIrep1,87,100000
61.353179273287,0,LacIrep1,87,300000
61.3584875980278,0,LacIrep1,87,700000
61.3594853712141,0,LacIrep1,87,1000000
61.3601871647751,0,LacIrep1,87,1500000
61.3605067837827,0,LacIrep1,87,2000000
61.3607992927818,0,LacIrep1,87,3000000
61.3610074948786,0,LacIrep1,87,5000000
61.3611418215924,0,LacIrep1,87,10000000
61.3612214624699,0,LacIrep1,87,40000000
61.3612361406021,0,LacIrep1,87,200000000
0.5562546856651,0,LacIrep1,88,1
51.9374514957882,0,LacIrep1,88,100000
51.9374514957882,0,LacIrep1,88,300000
51.9374514957882,0,LacIrep1,88,700000
51.9374514957882,0,LacIrep1,88,1000000
51.9374514957882,0,LacIrep1,88,1500000
51.9374514957882,0,LacIrep1,88,2000000
51.9374514957882,0,LacIrep1,88,3000000
51.9374514957882,0,LacIrep1,88,5000000
51.9374514957882,0,LacIrep1,88,10000000
51.9374514957882,0,LacIrep1,88,40000000
51.9374514957882,0,LacIrep1,88,200000000
0.526669112144162,0,LacIrep1,89,1
58.2256602850354,0,LacIrep1,89,100000
58.2256626654672,0,LacIrep1,89,300000
58.2256626696545,0,LacIrep1,89,700000
58.2256626696855,0,LacIrep1,89,1000000
58.22566266969,0,LacIrep1,89,1500000
58.2256626696903,0,LacIrep1,89,2000000
58.2256626696906,0,LacIrep1,89,3000000
58.2256626696905,0,LacIrep1,89,5000000
58.2256626696905,0,LacIrep1,89,10000000
58.2256626696905,0,LacIrep1,89,40000000
58.2256626696905,0,LacIrep1,89,200000000
0.522294182178983,0,LacIrep1,90,1
51.4147552495341,0,LacIrep1,90,100000
51.5960638680862,0,LacIrep1,90,300000
51.5969320106086,0,LacIrep1,90,700000
51.5969556319193,0,LacIrep1,90,1000000
51.5969490230582,0,LacIrep1,90,1500000
51.5969494141198,0,LacIrep1,90,2000000
51.596949535551,0,LacIrep1,90,3000000
51.596949556101,0,LacIrep1,90,5000000
51.596949558242,0,LacIrep1,90,10000000
51.5969495583378,0,LacIrep1,90,40000000
51.5969495583381,0,LacIrep1,90,200000000
0.521580852065655,0,LacIrep1,91,1
48.1705963466748,0,LacIrep1,91,100000
48.1673574637228,0,LacIrep1,91,300000
48.1673579593577,0,LacIrep1,91,700000
48.1706899886888,0,LacIrep1,91,1000000
48.1706902616913,0,LacIrep1,91,1500000
48.1673580174932,0,LacIrep1,91,2000000
48.1673580203898,0,LacIrep1,91,3000000
48.1673578768075,0,LacIrep1,91,5000000
48.1673580217473,0,LacIrep1,91,10000000
48.1673578772456,0,LacIrep1,91,40000000
48.1673580219075,0,LacIrep1,91,200000000
0.522956556905964,0,LacIrep1,92,1
52.0426599217579,0,LacIrep1,92,100000
52.0429185266894,0,LacIrep1,92,300000
52.0429205181633,0,LacIrep1,92,700000
52.042920564367,0,LacIrep1,92,1000000
52.0429205756118,0,LacIrep1,92,1500000
52.0429205774436,0,LacIrep1,92,2000000
52.0429205781078,0,LacIrep1,92,3000000
52.0429205782468,0,LacIrep1,92,5000000
52.0429205782653,0,LacIrep1,92,10000000
52.0429205782668,0,LacIrep1,92,40000000
52.0429205782668,0,LacIrep1,92,200000000
0.521719218765714,0,LacIrep1,93,1
51.4663679163029,0,LacIrep1,93,100000
51.4664316425862,0,LacIrep1,93,300000
51.466331843927,0,LacIrep1,93,700000
51.4663319153793,0,LacIrep1,93,1000000
51.4664333389742,0,LacIrep1,93,1500000
51.4664333464292,0,LacIrep1,93,2000000
51.4664333490053,0,LacIrep1,93,3000000
51.4664333477559,0,LacIrep1,93,5000000
51.4664333499301,0,LacIrep1,93,10000000
51.466433349949,0,LacIrep1,93,40000000
51.4664333499493,0,LacIrep1,93,200000000
0.521588478797323,0,LacIrep1,94,1
24.1021702190834,0,LacIrep1,94,100000
44.1499342183323,0,LacIrep1,94,300000
45.1378734997485,0,LacIrep1,94,700000
45.184441452595,0,LacIrep1,94,1000000
45.2004815631192,0,LacIrep1,94,1500000
45.2041580946879,0,LacIrep1,94,2000000
45.2059520278018,0,LacIrep1,94,3000000
45.2065066029828,0,LacIrep1,94,5000000
45.2066299539872,0,LacIrep1,94,10000000
45.2066455085577,0,LacIrep1,94,40000000
45.2066457109385,0,LacIrep1,94,200000000
0.560238451207925,0,LacIrep1,95,1
61.3415370673674,0,LacIrep1,95,100000
61.3546119003788,0,LacIrep1,95,300000
61.3546481378399,0,LacIrep1,95,700000
61.3546485051586,0,LacIrep1,95,1000000
61.3546485649777,0,LacIrep1,95,1500000
61.354648571415,0,LacIrep1,95,2000000
61.3546485730566,0,LacIrep1,95,3000000
61.3546485732696,0,LacIrep1,95,5000000
61.3546485732854,0,LacIrep1,95,10000000
61.3546485732859,0,LacIrep1,95,40000000
61.3546485732859,0,LacIrep1,95,200000000
0.52365592015606,0,LacIrep1,96,1
0.601284680626521,0,LacIrep1,96,100000
32.1540535170165,0,LacIrep1,96,300000
40.5868645710861,0,LacIrep1,96,700000
40.6285766646149,0,LacIrep1,96,1000000
40.6331167566503,0,LacIrep1,96,1500000
40.633441077735,0,LacIrep1,96,2000000
40.6335005444847,0,LacIrep1,96,3000000
40.6335055193181,0,LacIrep1,96,5000000
40.6335057346124,0,LacIrep1,96,10000000
40.6335057375975,0,LacIrep1,96,40000000
40.633505737598,0,LacIrep1,96,200000000
0.520615324573642,0,LacIrep1,97,1
49.9636068485682,0,LacIrep1,97,100000
49.9636068485682,0,LacIrep1,97,300000
49.9636068485682,0,LacIrep1,97,700000
49.9636068485682,0,LacIrep1,97,1000000
49.9636068485682,0,LacIrep1,97,1500000
49.9636068485682,0,LacIrep1,97,2000000
49.9636068485682,0,LacIrep1,97,3000000
49.9636068485682,0,LacIrep1,97,5000000
49.9636068485682,0,LacIrep1,97,10000000
49.9636068485682,0,LacIrep1,97,40000000
49.9636068485682,0,LacIrep1,97,200000000
0.533862658424072,0,LacIrep1,98,1
52.5364741692621,0,LacIrep1,98,100000
52.5372941207968,0,LacIrep1,98,300000
52.5372965668859,0,LacIrep1,98,700000
52.5372965981132,0,LacIrep1,98,1000000
52.5372966113739,0,LacIrep1,98,1500000
52.5372966045914,0,LacIrep1,98,2000000
52.5372966047972,0,LacIrep1,98,3000000
52.5372966123179,0,LacIrep1,98,5000000
52.5372966123157,0,LacIrep1,98,10000000
52.5372966123228,0,LacIrep1,98,40000000
52.5372966123228,0,LacIrep1,98,200000000
0.526862969607761,0,LacIrep1,99,1
0.708812855980973,0,LacIrep1,99,100000
27.5703455332575,0,LacIrep1,99,300000
56.611942085892,0,LacIrep1,99,700000
57.4859763989447,0,LacIrep1,99,1000000
57.6641828610029,0,LacIrep1,99,1500000
57.6871490734956,0,LacIrep1,99,2000000
57.6940794747073,0,LacIrep1,99,3000000
57.6952103625649,0,LacIrep1,99,5000000
57.6953231710157,0,LacIrep1,99,10000000
57.6953279624876,0,LacIrep1,99,40000000
57.6953279705514,0,LacIrep1,99,200000000
0.520961064171136,0,LacIrep1,100,1
54.3514174497657,0,LacIrep1,100,100000
54.3677428514728,0,LacIrep1,100,300000
54.3677506134207,0,LacIrep1,100,700000
54.3677506350004,0,LacIrep1,100,1000000
54.3677506360445,0,LacIrep1,100,1500000
54.3677506370688,0,LacIrep1,100,2000000
54.3677506370864,0,LacIrep1,100,3000000
54.3677506370876,0,LacIrep1,100,5000000
54.3677506370876,0,LacIrep1,100,10000000
54.3677506370876,0,LacIrep1,100,40000000
54.3677506370876,0,LacIrep1,100,200000000
0.520865821551551,0,LacIrep1,101,1
49.6254280794616,0,LacIrep1,101,100000
49.625428079903,0,LacIrep1,101,300000
49.625428079903,0,LacIrep1,101,700000
49.625428079903,0,LacIrep1,101,1000000
49.625428079903,0,LacIrep1,101,1500000
49.625428079903,0,LacIrep1,101,2000000
49.625428079903,0,LacIrep1,101,3000000
49.625428079903,0,LacIrep1,101,5000000
49.625428079903,0,LacIrep1,101,10000000
49.625428079903,0,LacIrep1,101,40000000
49.625428079903,0,LacIrep1,101,200000000
0.521847059431113,0,LacIrep1,102,1
48.7543395935283,0,LacIrep1,102,100000
48.9325929351706,0,LacIrep1,102,300000
48.9504023482772,0,LacIrep1,102,700000
48.9525759156362,0,LacIrep1,102,1000000
48.9537856705131,0,LacIrep1,102,1500000
48.9542277126321,0,LacIrep1,102,2000000
48.9545569868981,0,LacIrep1,102,3000000
48.9547355507516,0,LacIrep1,102,5000000
48.9548168223704,0,LacIrep1,102,10000000
48.954845288562,0,LacIrep1,102,40000000
48.9548475025271,0,LacIrep1,102,200000000
0.522757337083491,0,LacIrep1,103,1
52.0657903884945,0,LacIrep1,103,100000
52.0657942984578,0,LacIrep1,103,300000
52.0657942984988,0,LacIrep1,103,700000
52.0657942984995,0,LacIrep1,103,1000000
52.0657942985,0,LacIrep1,103,1500000
52.0657942985,0,LacIrep1,103,2000000
52.0657942984996,0,LacIrep1,103,3000000
52.0657942984996,0,LacIrep1,103,5000000
52.0657942984996,0,LacIrep1,103,10000000
52.0657942984996,0,LacIrep1,103,40000000
52.0657942984996,0,LacIrep1,103,200000000
0.522361275233369,0,LacIrep1,104,1
53.2667831725398,0,LacIrep1,104,100000
53.2668851185047,0,LacIrep1,104,300000
53.2668911572788,0,LacIrep1,104,700000
53.2668863028593,0,LacIrep1,104,1000000
